Poke Timestamp (seconds),Port Visited,Current Reward Port,Amplitude,Rate,Irregularity
0.03143572807312012,7,7,0.0,0.0,0.0
1.9425222873687744,5,5,0.0,0.0,0.0
6.687731027603149,1,1,0.0,0.0,0.0
9.085626363754272,3,3,0.0,0.0,0.0
13.406024932861328,5,5,0.0,0.0,0.0
18.271828413009644,1,1,0.0,0.0,0.0
20.891005516052246,5,5,0.0,0.0,0.0
24.69382929801941,7,7,0.0,0.0,0.0
30.20433759689331,3,3,0.0,0.0,0.0
36.1931939125061,1,1,0.0,0.0,0.0
